ID	NPS	Energy1	Energy2
792	17761	0.031	0.091806
793	17767	0.031	0.24832
794	17773	0.031	0.037877
795	17791	0.031	0.057967
796	17795	0.031	0.077841
797	17813	0.031	0.068009
798	17822	0.029211	0.14165
799	17827	0.031	0.17414
800	17839	0.031	0.12031
801	17845	0.031	0.084982
802	17885	0.031	0.093346
803	17915	0.031	0.16826
804	17919	0.031	0.10631
805	17923	0.031	0.20815
806	17930	0.031	0.24107
807	17935	0.031	0.17456
808	17939	0.031	0.073019
809	17951	0.031	0.1487
810	17979	0.031	0.11112
811	18015	0.031	0.12557
812	18041	0.031	0.21906
813	18065	0.031	0.01847
814	18113	0.031	0.050798
815	18150	0.029115	0.16871
816	18169	0.031	0.18777
817	18171	0.031	0.054923
818	18172	0.031	0.058349
819	18173	0.031	0.07535
820	18176	0.031	0.030973
821	18183	0.031	0.15712
822	18197	0.031	0.091784
823	18238	0.031	0.1545
824	18251	0.031	0.1153
825	18253	0.031	0.23382
826	18264	0.031	0.03926
827	18267	0.031	0.13113
828	18271	0.031	0.099834
829	18305	0.031	0.17767
830	18306	0.031	0.067925
831	18323	0.031	0.14728
832	18328	0.031	0.061073
833	18337	0.031	0.21625
834	18369	0.031	0.24305
835	18405	0.031	0.086576
836	18438	0.031	0.030471
837	18441	0.031	0.05572
838	18447	0.031	0.083042
839	18458	0.031	0.21009
840	18459	0.031	0.069276
841	18479	0.026815	0.047537
842	18484	0.031	0.029109
843	18486	0.031	0.21019
844	18493	0.031	0.2308
845	18500	0.031	0.099031
846	18509	0.028096	0.13231
847	18555	0.031	0.11771
848	18559	0.028312	0.036451
849	18591	0.031	0.064977
850	18602	0.031	0.017448
851	18626	0.031	0.10893
852	18659	0.031	0.10574
853	18678	0.031	0.050148
854	18734	0.030433	0.056489
855	18737	0.031	0.072968
856	18759	0.031	0.12823
857	18794	0.031	0.12703
858	18805	0.031	0.18859
859	18821	0.031	0.04444
860	18835	0.031	0.038948
861	18837	0.031	0.21252
862	18860	0.031	0.10735
863	18986	0.031	0.11948
864	19029	0.031	0.1757
865	19037	0.031	0.040093
866	19040	0.031	0.027278
867	19041	0.031	0.025394
868	19045	0.031	0.132
869	19082	0.031	0.052585
870	19180	0.031	0.061232
871	19181	0.031	0.051177
872	19199	0.031	0.056171
873	19206	0.031	0.1055
874	19224	0.031	0.1256
875	19282	0.031	0.071109
876	19374	0.031	0.1443
877	19454	0.031	0.12995
878	19498	0.031	0.031114
879	19527	0.028529	0.053685
880	19531	0.031	0.060961
881	19606	0.031	0.15659
882	19608	0.031	0.13457
883	19634	0.031	0.23112
884	19636	0.031	0.079157
885	19643	0.030683	0.16113
886	19659	0.031	0.20949
887	19661	0.031	0.28842
888	19698	0.031	0.25297
889	19741	0.031	0.076171
890	19764	0.031	0.22107
891	19809	0.031	0.07728
892	19819	0.031	0.13042
893	19830	0.031	0.15486
894	19834	0.028106	0.099489
895	19837	0.031	0.13143
896	19863	0.031	0.018828
897	19886	0.031	0.085684
898	19888	0.031	0.014349
899	19937	0.031	0.19477
900	19944	0.031	0.11983
901	19952	0.031	0.066697
902	19963	0.031	0.091551
903	19991	0.031	0.039409
904	20012	0.031	0.069904
905	20032	0.031	0.066434
906	20050	0.029774	0.048498
907	20053	0.031	0.12814
908	20085	0.031	0.15556
909	20095	0.031	0.20183
910	20102	0.031	0.014604
911	20117	0.031	0.055816
912	20126	0.031	0.14329
913	20127	0.031	0.11752
914	20151	0.031	0.034095
915	20239	0.031	0.10614
916	20243	0.031	0.13032
917	20254	0.031	0.1809
918	20282	0.031	0.13762
919	20292	0.031	0.058995
920	20296	0.031	0.031477
921	20308	0.031	0.12822
922	20328	0.031	0.18788
923	20335	0.031	0.11189
924	20336	0.031	0.21441
925	20372	0.031	0.16204
926	20404	0.031	0.063325
927	20440	0.031	0.017969
928	20455	0.031	0.071969
929	20522	0.031	0.091542
930	20541	0.031	0.12669
931	20553	0.031	0.11251
932	20566	0.031	0.030505
933	20631	0.031	0.21135
934	20674	0.031	0.12877
935	20704	0.031	0.11613
936	20713	0.031	0.25406
937	20748	0.031	0.14444
938	20765	0.031	0.105
939	20774	0.031	0.21251
940	20799	0.031	0.029099
941	20808	0.031	0.010254
942	20817	0.031	0.17408
943	20914	0.031	0.25595
944	20964	0.028124	0.12109
945	20968	0.031	0.20951
946	20987	0.027582	0.11627
947	21001	0.031	0.097467
948	21007	0.02772	0.078948
949	21027	0.031	0.043445
950	21039	0.031	0.19795
951	21092	0.031	0.099108
952	21158	0.031	0.24797
953	21176	0.031	0.034119
954	21216	0.027309	0.10332
955	21219	0.031	0.1356
956	21230	0.031	0.058222
957	21238	0.031	0.13229
958	21267	0.031	0.071928
959	21269	0.029801	0.10074
960	21292	0.031	0.11701
961	21308	0.031	0.10211
962	21315	0.031	0.084696
963	21334	0.031	0.08643
964	21338	0.031	0.10637
965	21343	0.031	0.21813
966	21359	0.031	0.17175
967	21396	0.031	0.1679
968	21409	0.031	0.10508
969	21478	0.031	0.12776
970	21488	0.031	0.11781
971	21566	0.031	0.1816
972	21574	0.031	0.15233
973	21578	0.031	0.21026
974	21580	0.031	0.094923
975	21591	0.031	0.043395
976	21627	0.031	0.037023
977	21637	0.031	0.10412
978	21682	0.031	0.18273
979	21686	0.031	0.15495
980	21721	0.031	0.084513
981	21739	0.031	0.06549
982	21744	0.031	0.093749
983	21760	0.031	0.032774
984	21762	0.029846	0.078053
985	21779	0.031	0.052774
986	21787	0.031	0.014237
987	21822	0.031	0.1343
988	21831	0.031	0.11194
989	21865	0.031	0.19598
990	21870	0.031	0.021905
991	21896	0.031	0.072753
992	21904	0.031	0.14912
993	21920	0.031	0.0865
