ID	NPS	Energy1	Energy2
40743	596515	0.25	0.36614
40744	596520	0.25	0.057537
40745	596529	0.25	0.28879
40746	596548	0.25	0.5874
40747	596550	0.25	0.29779
40748	596585	0.25	0.21314
40749	596590	0.25	0.37964
40750	596636	0.25	0.12243
40751	596654	0.25	0.19693
40752	596659	0.24041	0.22017
40753	596668	0.25	0.12619
40754	596672	0.25	0.40701
40755	596705	0.25	0.14856
40756	596707	0.25	0.39377
40757	596720	0.25	0.17402
40758	596727	0.25	0.3132
40759	596729	0.25	0.37727
40760	596755	0.25	0.30502
40761	596782	0.25	0.06148
40762	596814	0.25	0.22649
40763	596861	0.25	0.3058
40764	596933	0.25	0.36473
40765	596938	0.25	0.26626
40766	596954	0.25	0.18531
40767	596969	0.25	0.20457
40768	596990	0.25	0.13531
40769	597007	0.25	0.23825
40770	597045	0.25	0.095086
40771	597047	0.25	0.47013
40772	597065	0.25	0.10911
40773	597074	0.25	0.033103
40774	597088	0.25	0.057184
40775	597108	0.25	0.25912
40776	597122	0.25	0.085296
40777	597139	0.25	0.143
40778	597168	0.25	0.38001
40779	597198	0.25	0.25011
40780	597206	0.25	0.47407
40781	597213	0.25	0.15843
40782	597226	0.25	0.15638
40783	597236	0.25	0.27946
40784	597244	0.25	0.56523
40785	597250	0.25	0.26826
40786	597255	0.25	0.73398
40787	597261	0.25	0.1971
40788	597266	0.25	0.13023
40789	597280	0.25	0.1026
40790	597284	0.25	0.13742
40791	597288	0.25	0.39408
40792	597289	0.25	0.52611
40793	597331	0.25	0.29868
40794	597343	0.25	0.26444
40795	597351	0.25	0.20151
40796	597375	0.25	0.17706
40797	597380	0.25	0.064415
40798	597381	0.25	0.40193
40799	597433	0.25	0.22399
40800	597469	0.25	0.48994
40801	597471	0.25	0.08294
40802	597475	0.25	0.37957
40803	597481	0.25	0.32059
40804	597486	0.25	0.032447
40805	597516	0.25	0.24751
40806	597517	0.25	0.28838
40807	597542	0.25	0.11843
40808	597544	0.25	0.25038
40809	597572	0.25	0.41874
40810	597595	0.25	0.43757
40811	597612	0.25	0.028358
40812	597626	0.25	0.11604
40813	597634	0.25	0.20871
40814	597644	0.25	0.15386
40815	597646	0.25	0.21108
40816	597650	0.25	0.55953
40817	597664	0.25	0.42345
40818	597673	0.25	0.22075
40819	597680	0.25	0.1671
40820	597702	0.25	0.41522
40821	597712	0.25	0.43389
40822	597737	0.25	0.094559
40823	597749	0.25	0.1861
40824	597765	0.25	0.40227
40825	597786	0.25	0.1414
40826	597788	0.25	0.34088
40827	597796	0.25	0.27211
40828	597797	0.25	0.057968
40829	597811	0.25	0.25619
40830	597814	0.25	0.30878
40831	597870	0.25	0.33546
40832	597873	0.25	0.16609
40833	597881	0.25	0.53252
40834	597905	0.13122	0.32794
40835	597913	0.25	0.14108
40836	597925	0.25	0.44254
40837	597929	0.25	0.29408
40838	597930	0.25	0.13589
40839	597948	0.25	0.43662
40840	597950	0.25	0.095078
40841	597952	0.25	0.31768
40842	597979	0.25	0.19689
40843	598015	0.25	0.031659
40844	598016	0.25	0.61741
40845	598019	0.25	0.10458
40846	598030	0.25	0.12878
40847	598041	0.25	0.55343
40848	598080	0.25	0.5569
40849	598090	0.25	0.35455
40850	598091	0.13286	0.34434
40851	598101	0.25	0.12493
40852	598107	0.25	0.052629
40853	598164	0.25	0.27032
40854	598207	0.25	0.4561
40855	598222	0.25	0.14688
40856	598231	0.25	0.39802
40857	598244	0.25	0.049066
40858	598258	0.25	0.24856
40859	598273	0.25	0.34088
40860	598278	0.25	0.29337
40861	598280	0.25	0.31562
40862	598292	0.25	0.36883
40863	598297	0.25	0.38943
40864	598319	0.25	0.27635
40865	598322	0.25	0.52674
40866	598335	0.25	0.70467
40867	598337	0.25	0.28633
40868	598354	0.25	0.072521
40869	598360	0.25	0.20124
40870	598362	0.25	0.61287
40871	598367	0.25	0.24329
40872	598374	0.25	0.49986
40873	598378	0.25	0.18808
40874	598426	0.25	0.4874
40875	598428	0.25	0.27229
40876	598434	0.25	0.24719
40877	598436	0.25	0.29668
40878	598465	0.25	0.30381
40879	598474	0.25	0.71921
40880	598502	0.25	0.18918
40881	598514	0.25	0.06467
40882	598522	0.25	0.3305
40883	598523	0.25	0.31848
40884	598528	0.25	0.091143
40885	598543	0.25	0.31929
40886	598563	0.25	0.60588
40887	598566	0.25	0.23202
40888	598579	0.25	0.37097
40889	598583	0.25	0.39693
40890	598610	0.25	0.22979
40891	598629	0.25	0.25757
40892	598648	0.25	0.15756
40893	598666	0.1383	0.088499
40894	598745	0.25	0.27471
40895	598758	0.25	0.25556
40896	598762	0.25	0.21792
40897	598766	0.25	0.12873
40898	598782	0.25	0.20949
40899	598790	0.25	0.22105
40900	598814	0.25	0.1747
40901	598828	0.18545	0.23026
40902	598844	0.25	0.29629
40903	598848	0.25	0.36825
40904	598856	0.25	0.21995
40905	598870	0.25	0.14446
40906	598876	0.25	0.24308
40907	598889	0.25	0.22944
40908	598895	0.25	0.54689
40909	598904	0.25	0.30307
40910	598911	0.25	0.35595
40911	598921	0.25	0.30586
40912	598943	0.25	0.28711
40913	598956	0.25	0.32749
40914	598960	0.25	0.40343
40915	598984	0.25	0.40144
40916	598985	0.25	0.81348
40917	598992	0.25	0.24557
40918	598994	0.25	0.35929
40919	598995	0.25	0.045144
40920	599008	0.25	0.24514
40921	599049	0.25	0.040502
40922	599050	0.25	0.18369
40923	599063	0.25	0.10029
40924	599065	0.25	0.040901
40925	599075	0.25	0.19496
40926	599110	0.25	0.34085
40927	599112	0.25	0.65724
40928	599122	0.25	0.031081
40929	599145	0.25	0.19864
40930	599152	0.25	0.31721
40931	599157	0.25	0.56275
40932	599178	0.25	0.61816
40933	599205	0.25	0.35024
40934	599209	0.25	0.57363
40935	599218	0.25	0.18035
40936	599221	0.25	0.32438
40937	599235	0.25	0.2174
40938	599247	0.25	0.10574
40939	599252	0.25	0.25049
40940	599257	0.25	0.15407
40941	599273	0.25	0.28106
40942	599279	0.25	0.2391
40943	599283	0.25	0.36206
40944	599286	0.25	0.13404
40945	599302	0.25	0.063606
40946	599317	0.25	0.18791
40947	599375	0.25	0.25457
40948	599418	0.25	0.079171
40949	599424	0.25	0.30802
40950	599442	0.25	0.47126
40951	599443	0.25	0.31303
40952	599452	0.25	0.20924
40953	599459	0.25	0.40004
40954	599460	0.25	0.13695
40955	599483	0.25	0.094475
40956	599500	0.25	0.17978
40957	599541	0.25	0.13297
40958	599581	0.25	0.056241
40959	599605	0.25	0.40493
40960	599628	0.25	0.1224
40961	599681	0.25	0.34123
40962	599691	0.25	0.43639
40963	599723	0.25	0.27388
40964	599736	0.25	0.60454
40965	599744	0.25	0.49191
40966	599765	0.25	0.084818
40967	599848	0.15892	0.090512
40968	599851	0.25	0.54779
40969	599867	0.25	0.10149
40970	599870	0.25	0.59455
40971	599907	0.25	0.29983
40972	599912	0.25	0.39272
40973	599916	0.25	0.33836
40974	599917	0.17726	0.099334
40975	599927	0.25	0.26491
40976	599930	0.25	0.025566
40977	599932	0.25	0.022584
40978	599934	0.25	0.32244
40979	599973	0.25	0.61956
40980	599975	0.25	0.34304
40981	599991	0.25	0.60314
40982	599999	0.25	0.42113
40983	600003	0.25	0.036612
40984	600019	0.25	0.058892
40985	600023	0.25	0.29613
40986	600028	0.25	0.20263
40987	600036	0.25	0.3889
40988	600039	0.25	0.3513
40989	600046	0.25	0.49175
40990	600053	0.25	0.071849
40991	600058	0.25	0.075543
40992	600068	0.25	0.24866
40993	600090	0.25	0.10905
40994	600112	0.25	0.31209
40995	600114	0.25	0.35875
40996	600117	0.25	0.36632
40997	600135	0.25	0.16596
40998	600156	0.25	0.36935
40999	600160	0.25	0.42266
41000	600168	0.25	0.16716
41001	600172	0.25	0.75003
41002	600178	0.25	0.18847
41003	600188	0.2304	0.47462
41004	600192	0.25	0.25956
41005	600204	0.25	0.57103
41006	600207	0.25	0.51183
41007	600208	0.25	0.13908
41008	600209	0.25	0.14756
41009	600218	0.25	0.2365
41010	600251	0.25	0.49819
41011	600270	0.25	0.62506
41012	600274	0.25	0.048267
41013	600293	0.25	0.52579
41014	600298	0.25	0.067611
41015	600304	0.25	0.1618
41016	600311	0.25	0.44901
41017	600316	0.25	0.29305
41018	600340	0.25	0.10212
41019	600348	0.25	0.33964
41020	600368	0.24457	0.53626
41021	600422	0.25	0.27558
41022	600430	0.1416	0.42261
41023	600439	0.25	0.58193
41024	600450	0.25	0.47582
41025	600482	0.25	0.31684
41026	600486	0.25	0.27252
41027	600576	0.25	0.66986
41028	600582	0.18827	0.63748
41029	600586	0.25	0.21748
41030	600587	0.25	0.36211
41031	600605	0.25	0.35438
41032	600621	0.25	0.31203
41033	600638	0.25	0.22935
41034	600643	0.25	0.27267
41035	600703	0.25	0.39187
41036	600726	0.25	0.19478
41037	600729	0.25	0.41146
41038	600750	0.25	0.37617
41039	600763	0.25	0.10869
41040	600765	0.10236	0.084228
41041	600769	0.25	0.29169
41042	600773	0.25	0.72175
41043	600790	0.25	0.4138
41044	600822	0.25	0.15462
41045	600825	0.25	0.22052
41046	600846	0.25	0.34358
41047	600857	0.24889	0.40512
41048	600899	0.25	0.29285
41049	600952	0.25	0.351
41050	600953	0.25	0.18353
41051	600954	0.25	0.75903
41052	600958	0.25	0.65534
41053	600974	0.25	0.2682
41054	600986	0.25	0.055849
41055	601046	0.25	0.2771
41056	601052	0.25	0.36267
41057	601119	0.25	0.13116
41058	601128	0.25	0.15049
41059	601139	0.25	0.065971
41060	601147	0.25	0.35301
41061	601174	0.25	0.10475
41062	601210	0.25	0.059487
41063	601241	0.25	0.12396
41064	601255	0.25	0.35824
41065	601278	0.25	0.30441
41066	601284	0.25	0.35778
41067	601344	0.25	0.2283
41068	601349	0.15414	0.3245
41069	601368	0.25	0.75672
41070	601385	0.25	0.56699
41071	601388	0.16657	0.41971
41072	601393	0.25	0.35845
41073	601410	0.25	0.036618
41074	601442	0.25	0.13388
41075	601461	0.25	0.30177
41076	601463	0.25	0.025066
41077	601479	0.25	0.65477
41078	601511	0.25	0.26832
41079	601512	0.25	0.079222
41080	601530	0.25	0.5329
41081	601549	0.25	0.065817
41082	601569	0.25	0.5563
41083	601589	0.25	0.64504
41084	601603	0.25	0.080039
41085	601618	0.25	0.11432
41086	601640	0.25	0.78346
41087	601671	0.25	0.096223
41088	601676	0.25	0.22425
41089	601693	0.25	0.27629
41090	601694	0.25	0.17047
41091	601722	0.25	0.24531
41092	601725	0.25	0.21986
41093	601731	0.25	0.21063
41094	601754	0.25	0.32201
41095	601793	0.25	0.17908
41096	601820	0.25	0.30626
41097	601826	0.25	0.037622
41098	601835	0.25	0.22564
41099	601836	0.25	0.47883
41100	601838	0.25	0.42086
41101	601877	0.25	0.33797
41102	601893	0.25	0.35
41103	601900	0.25	0.052733
41104	601901	0.25	0.19251
41105	601910	0.25	0.71397
41106	601916	0.25	0.51285
41107	601918	0.25	0.63406
41108	601936	0.25	0.37504
41109	601940	0.25	0.44061
41110	601948	0.25	0.19898
41111	601976	0.25	0.083166
41112	602002	0.25	0.43857
41113	602015	0.25	0.33887
41114	602040	0.25	0.42611
41115	602045	0.23158	0.74338
41116	602074	0.25	0.30672
41117	602078	0.25	0.027735
41118	602082	0.25	0.21845
41119	602085	0.25	0.5709
41120	602088	0.25	0.34333
41121	602142	0.25	0.30175
41122	602147	0.25	0.14272
41123	602165	0.25	0.040101
41124	602178	0.25	0.51548
41125	602180	0.25	0.68513
41126	602196	0.25	0.23241
41127	602238	0.25	0.42754
41128	602239	0.25	0.56389
41129	602248	0.25	0.11573
41130	602261	0.25	0.74494
41131	602294	0.25	0.24613
41132	602306	0.25	0.50583
41133	602317	0.25	0.35728
41134	602365	0.25	0.14216
41135	602367	0.25	0.18116
41136	602436	0.25	0.067532
41137	602445	0.25	0.079742
41138	602496	0.25	0.57499
41139	602507	0.25	0.36919
41140	602510	0.25	0.77392
41141	602518	0.25	0.16579
41142	602521	0.25	0.49432
41143	602522	0.25	0.078517
41144	602560	0.25	0.34918
41145	602566	0.25	0.11889
41146	602582	0.25	0.27277
41147	602587	0.25	0.73809
41148	602627	0.25	0.26976
41149	602631	0.25	0.193
41150	602639	0.13786	0.30042
41151	602677	0.25	0.11569
41152	602689	0.25	0.31964
41153	602701	0.25	0.33396
41154	602740	0.25	0.13502
41155	602745	0.25	0.29301
41156	602766	0.25	0.69812
41157	602782	0.25	0.64319
41158	602804	0.25	0.19901
41159	602808	0.25	0.24581
41160	602827	0.25	0.095916
41161	602849	0.25	0.38006
41162	602854	0.25	0.49207
41163	602865	0.25	0.45208
41164	602876	0.25	0.43255
41165	602882	0.25	0.61138
41166	602887	0.25	0.36308
41167	602911	0.25	0.13374
41168	602920	0.25	0.37145
41169	602933	0.17497	0.61339
41170	602952	0.25	0.53832
41171	602956	0.25	0.028686
41172	602995	0.25	0.56497
41173	603001	0.25	0.63115
41174	603003	0.25	0.33323
41175	603004	0.25	0.49655
41176	603011	0.25	0.12083
41177	603018	0.25	0.5562
41178	603072	0.25	0.46705
41179	603096	0.18018	0.061669
41180	603097	0.25	0.40945
41181	603099	0.25	0.076806
41182	603109	0.25	0.043298
41183	603133	0.25	0.7123
41184	603183	0.25	0.049674
41185	603185	0.25	0.25569
41186	603191	0.25	0.1934
41187	603192	0.25	0.27115
41188	603211	0.25	0.61171
41189	603226	0.25	0.42963
41190	603229	0.25	0.46429
41191	603238	0.25	0.81001
41192	603241	0.25	0.32573
41193	603247	0.25	0.39522
41194	603249	0.25	0.34609
41195	603262	0.25	0.323
41196	603272	0.25	0.28456
41197	603284	0.25	0.61077
41198	603307	0.25	0.10801
41199	603308	0.25	0.089242
41200	603346	0.25	0.14303
41201	603358	0.25	0.068719
41202	603392	0.25	0.092037
41203	603427	0.25	0.19
41204	603461	0.25	0.35038
41205	603462	0.25	0.50118
41206	603482	0.25	0.06903
41207	603517	0.25	0.19384
41208	603519	0.25	0.023954
41209	603520	0.25	0.05197
41210	603531	0.25	0.11787
41211	603533	0.25	0.33523
41212	603578	0.25	0.32515
41213	603586	0.25	0.33479
41214	603622	0.25	0.16946
41215	603627	0.25	0.20428
41216	603669	0.25	0.28922
41217	603681	0.25	0.20526
41218	603693	0.25	0.55386
41219	603694	0.14246	0.23692
41220	603701	0.25	0.071769
41221	603704	0.25	0.34844
41222	603705	0.25	0.62006
41223	603706	0.25	0.13906
41224	603715	0.25	0.39474
41225	603718	0.25	0.53016
41226	603735	0.25	0.05518
41227	603738	0.25	0.49467
41228	603744	0.25	0.40142
41229	603763	0.25	0.1087
41230	603772	0.25	0.34824
41231	603783	0.25	0.25125
41232	603835	0.25	0.16783
41233	603841	0.25	0.25176
41234	603844	0.25	0.38511
41235	603847	0.25	0.33485
41236	603859	0.25	0.34098
41237	603876	0.25	0.20507
41238	603905	0.25	0.63696
41239	603919	0.25	0.19293
41240	603937	0.25	0.59965
41241	603960	0.25	0.19999
41242	603962	0.25	0.068151
41243	603968	0.25	0.12822
41244	603974	0.25	0.096865
41245	603975	0.25	0.039887
41246	603976	0.25	0.37368
41247	604004	0.25	0.31695
41248	604018	0.25	0.038723
41249	604037	0.25	0.15359
41250	604049	0.25	0.18177
41251	604071	0.25	0.061595
41252	604122	0.25	0.50666
41253	604127	0.25	0.02512
41254	604138	0.25	0.20272
41255	604144	0.25	0.2633
41256	604156	0.25	0.44095
41257	604171	0.25	0.035763
41258	604185	0.25	0.16553
41259	604187	0.25	0.26144
41260	604190	0.25	0.26836
41261	604191	0.25	0.29004
41262	604204	0.25	0.63888
41263	604218	0.12474	0.014745
41264	604232	0.25	0.28439
41265	604239	0.25	0.2284
41266	604285	0.25	0.021074
41267	604310	0.25	0.67579
41268	604311	0.25	0.25513
41269	604316	0.25	0.51994
41270	604325	0.25	0.13179
41271	604381	0.25	0.26385
41272	604383	0.25	0.41515
41273	604400	0.25	0.51038
41274	604425	0.25	0.25109
41275	604442	0.25	0.39701
41276	604475	0.25	0.1862
41277	604479	0.25	0.3502
41278	604500	0.25	0.60348
41279	604539	0.25	0.24242
41280	604543	0.25	0.5399
41281	604550	0.25	0.15309
41282	604557	0.25	0.11102
41283	604562	0.25	0.35258
41284	604569	0.25	0.40342
41285	604591	0.25	0.38689
41286	604595	0.25	0.072922
41287	604621	0.25	0.042216
41288	604636	0.25	0.13151
41289	604696	0.25	0.32159
41290	604707	0.25	0.44287
41291	604733	0.25	0.18379
41292	604734	0.25	0.45604
41293	604740	0.25	0.34015
41294	604764	0.25	0.14369
41295	604771	0.25	0.21815
41296	604776	0.20477	0.050029
41297	604783	0.25	0.27443
41298	604787	0.25	0.29636
41299	604803	0.25	0.10918
41300	604815	0.25	0.54432
41301	604816	0.24374	0.37762
41302	604826	0.25	0.14605
41303	604834	0.25	0.22825
41304	604853	0.25	0.32153
41305	604868	0.25	0.63783
41306	604893	0.25	0.26203
41307	604896	0.25	0.10227
41308	604905	0.25	0.74187
41309	604918	0.25	0.1853
41310	604919	0.16061	0.68214
41311	604928	0.25	0.32423
41312	604940	0.25	0.1777
41313	604961	0.25	0.58809
41314	604962	0.25	0.36052
41315	604971	0.25	0.30042
41316	604975	0.24475	0.39035
41317	604988	0.25	0.36839
41318	604992	0.25	0.31657
41319	605003	0.25	0.37697
41320	605054	0.25	0.21712
41321	605067	0.25	0.14142
41322	605094	0.25	0.43716
41323	605097	0.25	0.045333
41324	605102	0.25	0.11294
41325	605118	0.25	0.19554
41326	605124	0.25	0.30858
41327	605132	0.13397	0.30486
41328	605133	0.25	0.25197
41329	605134	0.25	0.1114
41330	605138	0.25	0.17051
41331	605146	0.1377	0.26972
41332	605152	0.25	0.2119
41333	605157	0.23478	0.21873
41334	605167	0.25	0.64893
41335	605183	0.25	0.24703
41336	605186	0.25	0.35527
41337	605194	0.25	0.11491
41338	605207	0.25	0.18929
41339	605210	0.25	0.32545
41340	605213	0.25	0.30604
41341	605222	0.25	0.34727
41342	605252	0.15929	0.14022
41343	605256	0.25	0.25465
41344	605259	0.25	0.081584
41345	605290	0.25	0.6376
41346	605305	0.25	0.18493
41347	605312	0.25	0.15807
41348	605335	0.25	0.15663
41349	605346	0.25	0.52496
41350	605358	0.25	0.053263
41351	605371	0.25	0.16671
41352	605379	0.25	0.04725
41353	605408	0.25	0.57351
41354	605423	0.25	0.45082
41355	605437	0.25	0.44867
41356	605448	0.25	0.24907
41357	605453	0.25	0.17693
41358	605489	0.25	0.71705
41359	605506	0.25	0.35638
41360	605554	0.25	0.042184
41361	605557	0.25	0.29644
41362	605559	0.25	0.11566
41363	605580	0.23178	0.097391
41364	605584	0.25	0.096284
41365	605613	0.25	0.22686
41366	605617	0.25	0.39203
41367	605644	0.25	0.41361
41368	605668	0.25	0.43788
41369	605677	0.25	0.60807
41370	605688	0.25	0.38905
41371	605690	0.25	0.21567
41372	605692	0.25	0.64707
41373	605702	0.25	0.19995
41374	605705	0.25	0.44255
41375	605750	0.25	0.28651
41376	605844	0.25	0.21237
41377	605848	0.25	0.35962
41378	605893	0.16849	0.50465
41379	605899	0.23467	0.30265
41380	605914	0.25	0.2771
41381	605923	0.25	0.31809
41382	605933	0.25	0.16061
41383	605942	0.25	0.70047
41384	605947	0.25	0.39208
41385	605949	0.13071	0.15249
41386	605955	0.25	0.27697
41387	605963	0.25	0.74531
41388	605965	0.25	0.4068
41389	606006	0.25	0.6097
41390	606016	0.25	0.3729
41391	606018	0.25	0.047278
41392	606039	0.25	0.26955
41393	606051	0.25	0.42248
41394	606092	0.17243	0.26835
41395	606095	0.25	0.14824
41396	606102	0.19164	0.14824
41397	606115	0.13038	0.12492
41398	606151	0.25	0.15445
41399	606163	0.25	0.3679
41400	606167	0.25	0.033767
41401	606204	0.25	0.54072
41402	606230	0.25	0.14374
41403	606233	0.25	0.1596
41404	606255	0.25	0.80654
41405	606276	0.25	0.26638
41406	606281	0.25	0.40819
41407	606285	0.25	0.27633
41408	606304	0.25	0.21047
41409	606338	0.25	0.22333
41410	606342	0.25	0.11377
41411	606353	0.25	0.30486
41412	606376	0.25	0.52253
41413	606386	0.25	0.16626
41414	606409	0.25	0.43707
41415	606442	0.25	0.12351
41416	606454	0.25	0.27512
41417	606463	0.25	0.20558
41418	606477	0.25	0.17641
41419	606496	0.25	0.2412
41420	606498	0.25	0.24969
41421	606503	0.25	0.38753
41422	606506	0.25	0.10339
41423	606518	0.25	0.59938
41424	606521	0.25	0.38654
41425	606559	0.25	0.22449
41426	606561	0.25	0.75967
41427	606572	0.25	0.13555
41428	606580	0.25	0.22613
41429	606604	0.25	0.28605
41430	606613	0.25	0.34444
41431	606644	0.25	0.44468
41432	606648	0.25	0.19314
41433	606658	0.25	0.60985
41434	606662	0.22337	0.015364
41435	606681	0.25	0.22189
41436	606686	0.25	0.34014
41437	606694	0.25	0.052778
41438	606718	0.25	0.33269
41439	606720	0.25	0.21213
41440	606721	0.23795	0.043601
41441	606724	0.25	0.31778
41442	606734	0.25	0.51527
41443	606735	0.25	0.28642
41444	606751	0.25	0.25374
41445	606785	0.25	0.45014
41446	606786	0.25	0.2721
41447	606789	0.13046	0.10286
41448	606810	0.25	0.3217
41449	606813	0.25	0.41643
41450	606827	0.25	0.17932
41451	606842	0.25	0.26314
41452	606848	0.25	0.20497
41453	606862	0.14556	0.080571
41454	606863	0.25	0.5733
41455	606876	0.25	0.46148
41456	606878	0.25	0.66384
41457	606879	0.25	0.3959
41458	606909	0.25	0.12602
41459	606923	0.25	0.42904
41460	606964	0.25	0.28581
41461	606978	0.25	0.22118
41462	607043	0.25	0.28544
41463	607075	0.25	0.37506
41464	607081	0.25	0.15405
41465	607091	0.25	0.1427
41466	607093	0.25	0.071732
41467	607116	0.25	0.53168
41468	607122	0.25	0.22501
41469	607156	0.25	0.17239
41470	607189	0.25	0.23301
41471	607194	0.25	0.34839
41472	607202	0.25	0.75185
41473	607217	0.14363	0.16993
41474	607261	0.25	0.16502
41475	607305	0.25	0.16635
41476	607313	0.25	0.23931
41477	607319	0.25	0.40644
41478	607322	0.25	0.063887
41479	607340	0.25	0.19422
41480	607359	0.13526	0.51169
41481	607374	0.25	0.29578
41482	607382	0.25	0.46097
41483	607384	0.25	0.23365
41484	607385	0.25	0.38103
41485	607393	0.25	0.23764
41486	607425	0.25	0.064298
41487	607454	0.25	0.20791
41488	607472	0.24842	0.40862
41489	607475	0.25	0.11489
41490	607483	0.25	0.26502
41491	607525	0.25	0.58292
41492	607539	0.25	0.22843
41493	607565	0.25	0.20962
41494	607568	0.25	0.16427
41495	607583	0.25	0.30361
41496	607594	0.13147	0.12932
41497	607595	0.25	0.62117
41498	607614	0.25	0.27294
41499	607615	0.25	0.57609
41500	607620	0.25	0.59888
41501	607628	0.25	0.76921
41502	607656	0.25	0.28148
41503	607657	0.23775	0.15761
41504	607675	0.25	0.24376
41505	607681	0.25	0.18665
41506	607699	0.25	0.17069
41507	607700	0.25	0.26812
41508	607720	0.25	0.34014
41509	607742	0.25	0.59029
41510	607747	0.25	0.47044
41511	607760	0.25	0.1663
41512	607765	0.25	0.083474
41513	607775	0.19058	0.56429
41514	607783	0.25	0.18687
41515	607836	0.25	0.21982
41516	607837	0.25	0.51623
41517	607850	0.25	0.12669
41518	607851	0.25	0.34375
41519	607876	0.25	0.37215
41520	607878	0.25	0.25012
41521	607894	0.25	0.15727
41522	607896	0.25	0.063908
41523	607907	0.25	0.039542
41524	607921	0.25	0.069565
41525	607925	0.25	0.45341
41526	607988	0.25	0.32628
41527	607997	0.25	0.64808
41528	608017	0.22192	0.39365
41529	608023	0.25	0.41674
41530	608033	0.25	0.38032
41531	608041	0.25	0.13961
41532	608043	0.25	0.24317
41533	608051	0.25	0.18551
41534	608067	0.12754	0.46325
41535	608079	0.25	0.35857
41536	608098	0.25	0.40797
41537	608139	0.25	0.051946
41538	608190	0.25	0.14306
41539	608216	0.25	0.53063
41540	608229	0.25	0.40843
41541	608259	0.25	0.21646
41542	608273	0.25	0.14255
41543	608286	0.25	0.64459
41544	608324	0.25	0.1286
41545	608325	0.25	0.41683
41546	608379	0.25	0.57465
41547	608384	0.25	0.055338
41548	608385	0.25	0.073244
41549	608386	0.25	0.31985
41550	608390	0.25	0.22784
41551	608393	0.25	0.11022
41552	608402	0.25	0.11465
41553	608413	0.13472	0.52389
41554	608416	0.25	0.22839
41555	608418	0.25	0.19295
41556	608426	0.25	0.50259
41557	608427	0.25	0.28155
41558	608442	0.25	0.16295
41559	608455	0.25	0.17875
41560	608464	0.25	0.58303
41561	608466	0.25	0.50271
41562	608481	0.25	0.3938
41563	608484	0.25	0.26457
41564	608487	0.25	0.62869
41565	608495	0.25	0.33511
41566	608516	0.25	0.12678
41567	608534	0.25	0.44901
41568	608561	0.25	0.1626
41569	608564	0.25	0.18351
41570	608586	0.25	0.49052
41571	608621	0.25	0.019006
41572	608622	0.25	0.36463
41573	608633	0.25	0.51157
41574	608636	0.25	0.5758
41575	608658	0.25	0.37866
41576	608660	0.25	0.31494
41577	608704	0.23425	0.42145
41578	608736	0.25	0.48659
41579	608763	0.25	0.095654
41580	608779	0.25	0.19707
41581	608797	0.25	0.11112
41582	608801	0.25	0.22685
41583	608864	0.24161	0.26823
41584	608872	0.25	0.05243
41585	608884	0.25	0.068863
41586	608889	0.25	0.21164
41587	608890	0.25	0.047677
41588	608898	0.25	0.17247
41589	608905	0.25	0.38364
41590	608907	0.25	0.75097
41591	608909	0.25	0.34179
41592	608926	0.25	0.36082
41593	608938	0.25	0.23213
41594	608941	0.25	0.62309
41595	608946	0.25	0.3423
41596	608956	0.25	0.17579
41597	608983	0.25	0.11336
41598	608986	0.25	0.43909
41599	608992	0.25	0.20345
41600	609024	0.25	0.47599
41601	609051	0.25	0.49222
41602	609058	0.25	0.26779
41603	609064	0.25	0.33745
41604	609071	0.25	0.47946
41605	609073	0.25	0.19559
41606	609085	0.25	0.30166
41607	609086	0.25	0.72913
41608	609111	0.25	0.27548
41609	609116	0.25	0.46925
41610	609120	0.25	0.19201
41611	609121	0.25	0.21545
41612	609143	0.25	0.052467
41613	609144	0.25	0.046163
41614	609182	0.25	0.22469
41615	609184	0.25	0.38435
41616	609206	0.25	0.24489
41617	609212	0.25	0.10423
41618	609271	0.25	0.37871
41619	609280	0.25	0.11332
41620	609289	0.25	0.40877
41621	609291	0.25	0.28829
41622	609295	0.25	0.38999
41623	609296	0.25	0.13319
41624	609305	0.25	0.3725
41625	609339	0.25	0.43023
41626	609360	0.25	0.41837
41627	609369	0.25	0.46072
41628	609387	0.25	0.54234
41629	609412	0.25	0.44098
41630	609426	0.25	0.25348
41631	609429	0.25	0.15725
41632	609448	0.14956	0.13063
41633	609449	0.25	0.26814
41634	609456	0.25	0.09799
41635	609465	0.25	0.74582
41636	609504	0.25	0.35281
41637	609507	0.25	0.38324
41638	609532	0.25	0.24533
41639	609534	0.17294	0.48936
41640	609575	0.25	0.61924
41641	609578	0.25	0.36095
41642	609601	0.25	0.3996
41643	609617	0.25	0.36495
41644	609664	0.25	0.42058
41645	609675	0.25	0.34694
41646	609678	0.25	0.32939
41647	609696	0.25	0.071324
41648	609708	0.25	0.33871
41649	609743	0.25	0.50092
41650	609753	0.25	0.43081
41651	609764	0.25	0.034227
41652	609793	0.25	0.59082
41653	609802	0.25	0.29242
41654	609813	0.25	0.6053
41655	609837	0.25	0.63445
41656	609857	0.25	0.12733
41657	609863	0.25	0.028241
41658	609864	0.25	0.064801
41659	609873	0.18979	0.17252
41660	609897	0.25	0.19949
41661	609900	0.25	0.68331
41662	609905	0.25	0.34109
41663	609912	0.25	0.51568
41664	609924	0.25	0.43218
41665	609931	0.25	0.24049
41666	609941	0.25	0.30552
41667	609961	0.25	0.25491
41668	609983	0.25	0.29637
41669	609988	0.25	0.37737
41670	610002	0.25	0.41072
41671	610031	0.25	0.39814
